FSTV_YEAR,FSTV_ID,FSTV_REPS_NM,FSTV_NM,SIDO_CD,SIDO_NM,SGG_NM,ADONG_NM,LRFRN_DIV_CD,LRFRN_DIV_NM,FSTV_PERD_CNT,SUM_CNSM_AMT,SUM_CNSM_AMT_1000,SUM_CNSM_AMT_AVG,SUM_CNSM_AMT_1000_AVG
2018,KCTF0001,강경젓갈축제,강경젓갈축제,44,충청남도,논산시,강경읍,99,전체,5,771714823.3000001,771715,154342965,154343
2018,KCTF0001,강경젓갈축제,강경젓갈축제,44,충청남도,논산시,강경읍,3,내국인,5,771571973.3000001,771572,154314395,154314
2018,KCTF0001,강경젓갈축제,강경젓갈축제,44,충청남도,논산시,강경읍,2,외국인,5,142850,143,28570,29
2018,KCTF0001,강경젓갈축제,강경젓갈축제,44,충청남도,논산시,강경읍,1,외지인,5,769344577.6000001,769345,153868916,153869
2018,KCTF0001,강경젓갈축제,강경젓갈축제,44,충청남도,논산시,강경읍,0,현지인,5,2227395.7,2227,445479,445
2022,KCTF0001,강경젓갈축제,강경젓갈축제,44,충청남도,논산시,강경읍,99,전체,5,912967589.8000001,912968,182593518,182594
2022,KCTF0001,강경젓갈축제,강경젓갈축제,44,충청남도,논산시,강경읍,3,내국인,5,912603956.8000001,912604,182520791,182521
2022,KCTF0001,강경젓갈축제,강경젓갈축제,44,충청남도,논산시,강경읍,2,외국인,5,363633,364,72727,73
2022,KCTF0001,강경젓갈축제,강경젓갈축제,44,충청남도,논산시,강경읍,1,외지인,5,912451524.6,912452,182490305,182490
2022,KCTF0001,강경젓갈축제,강경젓갈축제,44,충청남도,논산시,강경읍,0,현지인,5,152432.2,152,30486,30
2023,KCTF0001,강경젓갈축제,강경젓갈축제,44,충청남도,논산시,강경읍,99,전체,4,775095055.5999997,775095,193773764,193774
2023,KCTF0001,강경젓갈축제,강경젓갈축제,44,충청남도,논산시,강경읍,3,내국인,4,774491825.5999997,774492,193622956,193623
2023,KCTF0001,강경젓갈축제,강경젓갈축제,44,충청남도,논산시,강경읍,2,외국인,4,603230,603,150808,151
2023,KCTF0001,강경젓갈축제,강경젓갈축제,44,충청남도,논산시,강경읍,1,외지인,4,774491825.5999997,774492,193622956,193623
2018,KCTF0002,강릉커피축제,강릉커피축제,51,강원특별자치도,강릉시,초당동,99,전체,5,1303856165.2999997,1303856,260771233,260771
2018,KCTF0002,강릉커피축제,강릉커피축제,51,강원특별자치도,강릉시,초당동,3,내국인,5,1293591377.9999998,1293591,258718276,258718
2018,KCTF0002,강릉커피축제,강릉커피축제,51,강원특별자치도,강릉시,초당동,2,외국인,5,10264787.3,10265,2052957,2053
2018,KCTF0002,강릉커피축제,강릉커피축제,51,강원특별자치도,강릉시,초당동,1,외지인,5,1157759801.1,1157760,231551960,231552
2018,KCTF0002,강릉커피축제,강릉커피축제,51,강원특별자치도,강릉시,초당동,0,현지인,5,135831576.9,135832,27166315,27166
2019,KCTF0002,강릉커피축제,강릉커피축제,51,강원특별자치도,강릉시,포남2동,99,전체,4,178271090,178271,44567772,44568
2019,KCTF0002,강릉커피축제,강릉커피축제,51,강원특별자치도,강릉시,포남2동,3,내국인,4,177285995.5,177286,44321499,44322
2019,KCTF0002,강릉커피축제,강릉커피축제,51,강원특별자치도,강릉시,포남2동,2,외국인,4,985094.5,985,246274,246
2019,KCTF0002,강릉커피축제,강릉커피축제,51,강원특별자치도,강릉시,포남2동,1,외지인,4,173615524.9,173616,43403881,43404
2019,KCTF0002,강릉커피축제,강릉커피축제,51,강원특별자치도,강릉시,포남2동,0,현지인,4,3670470.6,3670,917618,918
2022,KCTF0002,강릉커피축제,강릉커피축제,51,강원특별자치도,강릉시,포남2동,99,전체,4,247304178.60000002,247304,61826045,61826
2022,KCTF0002,강릉커피축제,강릉커피축제,51,강원특별자치도,강릉시,포남2동,3,내국인,4,246861335.10000002,246861,61715334,61715
2022,KCTF0002,강릉커피축제,강릉커피축제,51,강원특별자치도,강릉시,포남2동,2,외국인,4,442843.5,443,110711,111
2022,KCTF0002,강릉커피축제,강릉커피축제,51,강원특별자치도,강릉시,포남2동,1,외지인,4,244489168.50000003,244489,61122292,61122
2022,KCTF0002,강릉커피축제,강릉커피축제,51,강원특별자치도,강릉시,포남2동,0,현지인,4,2372166.6,2372,593042,593
2023,KCTF0002,강릉커피축제,강릉커피축제,51,강원특별자치도,강릉시,포남2동,99,전체,4,154226292.2,154226,38556573,38556
2023,KCTF0002,강릉커피축제,강릉커피축제,51,강원특별자치도,강릉시,포남2동,3,내국인,4,152527472.2,152527,38131868,38132
2023,KCTF0002,강릉커피축제,강릉커피축제,51,강원특별자치도,강릉시,포남2동,2,외국인,4,1698820,1699,424705,425
2023,KCTF0002,강릉커피축제,강릉커피축제,51,강원특별자치도,강릉시,포남2동,1,외지인,4,150570409.6,150570,37642602,37642
2023,KCTF0002,강릉커피축제,강릉커피축제,51,강원특별자치도,강릉시,포남2동,0,현지인,4,1957062.6,1957,489266,489
2024,KCTF0002,강릉커피축제,강릉커피축제,51,강원특별자치도,강릉시,송정동,99,전체,4,591423617.3,591424,147855904,147856
2024,KCTF0002,강릉커피축제,강릉커피축제,51,강원특별자치도,강릉시,송정동,3,내국인,4,582707812.6999999,582708,145676953,145677
2024,KCTF0002,강릉커피축제,강릉커피축제,51,강원특별자치도,강릉시,송정동,2,외국인,4,8715804.6,8716,2178951,2179
2024,KCTF0002,강릉커피축제,강릉커피축제,51,강원특별자치도,강릉시,송정동,1,외지인,4,581161235.5999999,581161,145290309,145290
2024,KCTF0002,강릉커피축제,강릉커피축제,51,강원특별자치도,강릉시,송정동,0,현지인,4,1546577.0999999999,1547,386644,387
2025,KCTF0002,강릉커피축제,강릉커피축제,51,강원특별자치도,강릉시,송정동,99,전체,4,952318874.5000002,952319,238079719,238080
2025,KCTF0002,강릉커피축제,강릉커피축제,51,강원특별자치도,강릉시,송정동,3,내국인,4,931400230.3000002,931400,232850058,232850
2025,KCTF0002,강릉커피축제,강릉커피축제,51,강원특별자치도,강릉시,송정동,2,외국인,4,20918644.2,20919,5229661,5230
2025,KCTF0002,강릉커피축제,강릉커피축제,51,강원특별자치도,강릉시,송정동,1,외지인,4,907816253.7,907816,226954063,226954
2025,KCTF0002,강릉커피축제,강릉커피축제,51,강원특별자치도,강릉시,송정동,0,현지인,4,23583976.599999998,23584,5895994,5896
2018,KCTF0003,강진청자축제,강진청자축제,46,전남광주통합특별시,강진군,대구면,99,전체,7,44417400.9,44417,6345343,6345
2018,KCTF0003,강진청자축제,강진청자축제,46,전남광주통합특별시,강진군,대구면,3,내국인,7,44364900.9,44365,6337843,6338
2018,KCTF0003,강진청자축제,강진청자축제,46,전남광주통합특별시,강진군,대구면,2,외국인,7,52500,52,7500,7
2018,KCTF0003,강진청자축제,강진청자축제,46,전남광주통합특별시,강진군,대구면,1,외지인,7,44029598.5,44030,6289943,6290
2018,KCTF0003,강진청자축제,강진청자축제,46,전남광주통합특별시,강진군,대구면,0,현지인,7,335302.39999999997,335,47900,48
2019,KCTF0003,강진청자축제,강진청자축제,46,전남광주통합특별시,강진군,대구면,99,전체,7,43427222.4,43427,6203889,6204
2019,KCTF0003,강진청자축제,강진청자축제,46,전남광주통합특별시,강진군,대구면,3,내국인,7,43427222.4,43427,6203889,6204
2019,KCTF0003,강진청자축제,강진청자축제,46,전남광주통합특별시,강진군,대구면,1,외지인,7,43396782.8,43397,6199540,6200
2019,KCTF0003,강진청자축제,강진청자축제,46,전남광주통합특별시,강진군,대구면,0,현지인,7,30439.6,30,4349,4
2023,KCTF0003,강진청자축제,강진청자축제,46,전남광주통합특별시,강진군,대구면,99,전체,7,58104212.79999999,58104,8300602,8301
2023,KCTF0003,강진청자축제,강진청자축제,46,전남광주통합특별시,강진군,대구면,3,내국인,7,58037212.79999999,58037,8291030,8291
2023,KCTF0003,강진청자축제,강진청자축제,46,전남광주통합특별시,강진군,대구면,2,외국인,7,67000,67,9571,10
2023,KCTF0003,강진청자축제,강진청자축제,46,전남광주통합특별시,강진군,대구면,1,외지인,7,57921862.79999999,57922,8274552,8275
2023,KCTF0003,강진청자축제,강진청자축제,46,전남광주통합특별시,강진군,대구면,0,현지인,7,115350,115,16479,16
2018,KCTF0004,고령대가야축제,고령대가야축제,47,경상북도,고령군,대가야읍,99,전체,4,206153241.3,206153,51538310,51538
2018,KCTF0004,고령대가야축제,고령대가야축제,47,경상북도,고령군,대가야읍,3,내국인,4,206122141.3,206122,51530535,51530
2018,KCTF0004,고령대가야축제,고령대가야축제,47,경상북도,고령군,대가야읍,2,외국인,4,31100,31,7775,8
2018,KCTF0004,고령대가야축제,고령대가야축제,47,경상북도,고령군,대가야읍,1,외지인,4,204583279.60000002,204583,51145820,51146
2018,KCTF0004,고령대가야축제,고령대가야축제,47,경상북도,고령군,대가야읍,0,현지인,4,1538861.7,1539,384715,385
2019,KCTF0004,고령대가야축제,고령대가야축제,47,경상북도,고령군,대가야읍,99,전체,4,197891904.60000002,197892,49472976,49473
2019,KCTF0004,고령대가야축제,고령대가야축제,47,경상북도,고령군,대가야읍,3,내국인,4,197442209.60000002,197442,49360552,49360
2019,KCTF0004,고령대가야축제,고령대가야축제,47,경상북도,고령군,대가야읍,2,외국인,4,449695,450,112424,112
2019,KCTF0004,고령대가야축제,고령대가야축제,47,경상북도,고령군,대가야읍,1,외지인,4,197004108,197004,49251027,49251
2019,KCTF0004,고령대가야축제,고령대가야축제,47,경상북도,고령군,대가야읍,0,현지인,4,438101.6,438,109525,110
2022,KCTF0004,고령대가야축제,고령대가야축제,47,경상북도,고령군,대가야읍,99,전체,4,308469784.9,308470,77117446,77118
2022,KCTF0004,고령대가야축제,고령대가야축제,47,경상북도,고령군,대가야읍,3,내국인,4,308332294.9,308332,77083074,77083
2022,KCTF0004,고령대가야축제,고령대가야축제,47,경상북도,고령군,대가야읍,2,외국인,4,137490,137,34372,34
2022,KCTF0004,고령대가야축제,고령대가야축제,47,경상북도,고령군,대가야읍,1,외지인,4,307295202.5,307295,76823801,76824
2022,KCTF0004,고령대가야축제,고령대가야축제,47,경상북도,고령군,대가야읍,0,현지인,4,1037092.3999999999,1037,259273,259
2023,KCTF0004,고령대가야축제,고령대가야축제,47,경상북도,고령군,대가야읍,99,전체,3,233678828.2,233679,77892943,77893
2023,KCTF0004,고령대가야축제,고령대가야축제,47,경상북도,고령군,대가야읍,3,내국인,3,233630088.2,233630,77876696,77877
2023,KCTF0004,고령대가야축제,고령대가야축제,47,경상북도,고령군,대가야읍,2,외국인,3,48740,49,16247,16
2023,KCTF0004,고령대가야축제,고령대가야축제,47,경상북도,고령군,대가야읍,1,외지인,3,233491045.89999998,233491,77830349,77830
2023,KCTF0004,고령대가야축제,고령대가야축제,47,경상북도,고령군,대가야읍,0,현지인,3,139042.3,139,46347,46
2024,KCTF0004,고령대가야축제,고령대가야축제,47,경상북도,고령군,대가야읍,99,전체,3,246560549.00000003,246561,82186850,82187
2024,KCTF0004,고령대가야축제,고령대가야축제,47,경상북도,고령군,대가야읍,3,내국인,3,246019184.50000003,246019,82006395,82006
2024,KCTF0004,고령대가야축제,고령대가야축제,47,경상북도,고령군,대가야읍,2,외국인,3,541364.5,541,180455,180
2024,KCTF0004,고령대가야축제,고령대가야축제,47,경상북도,고령군,대가야읍,1,외지인,3,246008941.70000002,246009,82002981,82003
2024,KCTF0004,고령대가야축제,고령대가야축제,47,경상북도,고령군,대가야읍,0,현지인,3,10242.8,10,3414,3
2018,KCTF0005,곡성세계장미축제,곡성세계장미축제,46,전남광주통합특별시,곡성군,오곡면,99,전체,10,552299818.7,552300,55229982,55230
2018,KCTF0005,곡성세계장미축제,곡성세계장미축제,46,전남광주통합특별시,곡성군,오곡면,3,내국인,10,552237818.7,552238,55223782,55224
2018,KCTF0005,곡성세계장미축제,곡성세계장미축제,46,전남광주통합특별시,곡성군,오곡면,2,외국인,10,62000,62,6200,6
2018,KCTF0005,곡성세계장미축제,곡성세계장미축제,46,전남광주통합특별시,곡성군,오곡면,1,외지인,10,551187226.6,551187,55118723,55119
2018,KCTF0005,곡성세계장미축제,곡성세계장미축제,46,전남광주통합특별시,곡성군,오곡면,0,현지인,10,1050592.0999999999,1051,105059,105
2019,KCTF0005,곡성세계장미축제,곡성세계장미축제,46,전남광주통합특별시,곡성군,오곡면,99,전체,10,374533933.8000001,374534,37453393,37453
2019,KCTF0005,곡성세계장미축제,곡성세계장미축제,46,전남광주통합특별시,곡성군,오곡면,3,내국인,10,374509933.8000001,374510,37450993,37451
2019,KCTF0005,곡성세계장미축제,곡성세계장미축제,46,전남광주통합특별시,곡성군,오곡면,2,외국인,10,24000,24,2400,2
2019,KCTF0005,곡성세계장미축제,곡성세계장미축제,46,전남광주통합특별시,곡성군,오곡면,1,외지인,10,373198555.50000006,373199,37319856,37320
2019,KCTF0005,곡성세계장미축제,곡성세계장미축제,46,전남광주통합특별시,곡성군,오곡면,0,현지인,10,1311378.3,1311,131138,131
2022,KCTF0005,곡성세계장미축제,곡성세계장미축제,46,전남광주통합특별시,곡성군,오곡면,99,전체,17,732319344.5999999,732319,43077609,43078
2022,KCTF0005,곡성세계장미축제,곡성세계장미축제,46,전남광주통합특별시,곡성군,오곡면,3,내국인,17,731807694.5999999,731808,43047511,43048
2022,KCTF0005,곡성세계장미축제,곡성세계장미축제,46,전남광주통합특별시,곡성군,오곡면,2,외국인,17,511650,512,30097,30
2022,KCTF0005,곡성세계장미축제,곡성세계장미축제,46,전남광주통합특별시,곡성군,오곡면,1,외지인,17,731807694.5999999,731808,43047511,43048
2023,KCTF0005,곡성세계장미축제,곡성세계장미축제,46,전남광주통합특별시,곡성군,오곡면,99,전체,10,554258791.6999999,554259,55425879,55426
2023,KCTF0005,곡성세계장미축제,곡성세계장미축제,46,전남광주통합특별시,곡성군,오곡면,3,내국인,10,553688891.6999999,553689,55368889,55369
2023,KCTF0005,곡성세계장미축제,곡성세계장미축제,46,전남광주통합특별시,곡성군,오곡면,2,외국인,10,569900,570,56990,57
2023,KCTF0005,곡성세계장미축제,곡성세계장미축제,46,전남광주통합특별시,곡성군,오곡면,1,외지인,10,553541517.8999999,553542,55354152,55354
2023,KCTF0005,곡성세계장미축제,곡성세계장미축제,46,전남광주통합특별시,곡성군,오곡면,0,현지인,10,147373.8,147,14737,15
2024,KCTF0005,곡성세계장미축제,곡성세계장미축제,46,전남광주통합특별시,곡성군,오곡면,99,전체,10,556991801.4000001,556992,55699180,55699
2024,KCTF0005,곡성세계장미축제,곡성세계장미축제,46,전남광주통합특별시,곡성군,오곡면,3,내국인,10,556678601.4000001,556679,55667860,55668
2024,KCTF0005,곡성세계장미축제,곡성세계장미축제,46,전남광주통합특별시,곡성군,오곡면,2,외국인,10,313200,313,31320,31
2024,KCTF0005,곡성세계장미축제,곡성세계장미축제,46,전남광주통합특별시,곡성군,오곡면,1,외지인,10,556574796.8000001,556575,55657480,55658
2024,KCTF0005,곡성세계장미축제,곡성세계장미축제,46,전남광주통합특별시,곡성군,오곡면,0,현지인,10,103804.6,104,10380,10
2025,KCTF0005,곡성세계장미축제,곡성세계장미축제,46,전남광주통합특별시,곡성군,오곡면,99,전체,10,569424155.7,569424,56942416,56942
2025,KCTF0005,곡성세계장미축제,곡성세계장미축제,46,전남광주통합특별시,곡성군,오곡면,3,내국인,10,569090805.7,569091,56909081,56909
2025,KCTF0005,곡성세계장미축제,곡성세계장미축제,46,전남광주통합특별시,곡성군,오곡면,2,외국인,10,333350,333,33335,33
2025,KCTF0005,곡성세계장미축제,곡성세계장미축제,46,전남광주통합특별시,곡성군,오곡면,1,외지인,10,569038946.8000001,569039,56903895,56904
2025,KCTF0005,곡성세계장미축제,곡성세계장미축제,46,전남광주통합특별시,곡성군,오곡면,0,현지인,10,51858.9,52,5186,5
2019,KCTF0006,관악강감찬축제,관악강감찬축제,11,서울특별시,관악구,낙성대동,99,전체,3,943819489.5999998,943819,314606497,314606
2019,KCTF0006,관악강감찬축제,관악강감찬축제,11,서울특별시,관악구,낙성대동,3,내국인,3,934107897.3999999,934108,311369299,311369
2019,KCTF0006,관악강감찬축제,관악강감찬축제,11,서울특별시,관악구,낙성대동,2,외국인,3,9711592.2,9712,3237197,3237
