癤우닕諛뺤뾽泥대챸,﻿숙박업체명,업종,객실수,주소
안목당,한옥체험업,1,경상북도 안동시 서경지7길 35-18 (태화동)
서호당,한옥체험업,1,경상북도 안동시 법상윗길 19 (법상동)
검무한옥(호운당),한옥체험업,2,경상북도 안동시 풍천면 한옥마을2길 15
검무한옥(휴복당),한옥체험업,3,경상북도 안동시 풍천면 한옥마을2길 17
성성제 종택,한옥체험업,4,경상북도 안동시 예안면 부포로 668
학여제,한옥체험업,2,경상북도 안동시 임하면 내앞길 43
쌍암고택,한옥체험업,1,경상북도 구미시 해평면 해평2길 40
구미 신라불교초전지,한옥체험업,7,경상북도 구미시 도개면 도개다곡길 389-46
선비촌,한옥체험업,23,경상북도 영주시 순흥면 소백로 2796
우엄고택,한옥체험업,4,경상북도 영주시 이산면 이산로938번길 25
반학헌고택,한옥체험업,4,경상북도 영주시 이산면 이산로621번길 204-17
한국선비문화수련원,한옥체험업,36,경상북도 영주시 순흥면 소백로 2806
무섬한옥체험관,한옥체험업,4,경상북도 영주시 문수면 무섬로234번길 41
무수촌고택,한옥체험업,6,경상북도 영주시 이산면 이산로938번길 16
주실고택,한옥체험업,3,경상북도 영주시 문수면 무섬로 238-8
덕산고택,한옥체험업,5,경상북도 영주시 이산면 영봉로 885
오헌고택,한옥체험업,4,경상북도 영주시 문수면 무섬로234번길 17-1
마당넓은집,한옥체험업,4,경상북도 영주시 문수면 무섬로234번길 23
김규진가옥,한옥체험업,3,경상북도 영주시 문수면 무섬로234번길 31-4
수춘제(김태길) 고택,한옥체험업,2,경상북도 영주시 문수면 무섬로234번길 7-3
오계서원,한옥체험업,2,경상북도 영주시 평은면 천상로630번길 147-22
두암고택,한옥체험업,3,경상북도 영주시 이산면 이산로621번길 118-3
섬계고택,한옥체험업,3,경상북도 영주시 문수면 무섬로234번길 11-7
존교당,한옥체험업,3,경상북도 영주시 단산면 단산로121번길 27-10
칠성루휴계재사,한옥체험업,5,경상북도 영주시 이산면 영봉로329번길 143-15
김진호가옥,한옥체험업,4,경상북도 영주시 문수면 무섬로234번길 31-8
세종젬스,한옥체험업,4,경상북도 영주시 문수면 무섬로234번길 11-10
서늘기문화,한옥체험업,2,경상북도 영주시 창진로194번길 119-1 (창진동)
황토민박,한옥체험업,1,경상북도 영주시 문수면 무섬로234번길 3
초가민박,한옥체험업,3,경상북도 영주시 문수면 무섬로234번길 11-11
김욱가옥,한옥체험업,3,경상북도 영주시 문수면 무섬로234번길 27
김갑진가옥,한옥체험업,4,경상북도 영주시 문수면 무섬로 238-7
김뢰진가옥,한옥체험업,2,경상북도 영주시 문수면 무섬로234번길 5
금강초당,한옥체험업,1,경상북도 영주시 문수면 무섬로234번길 33
백송당,한옥체험업,2,경상북도 영주시 문수면 무섬로 238-20
초가황토민박,한옥체험업,3,경상북도 영주시 문수면 무섬로234번길 29
한옥스테이 도원재,한옥체험업,3,경상북도 영주시 순흥면 죽계로 82-46
금계 한옥,한옥체험업,3,경상북도 영주시 풍기읍 무릉길 21-38
이음 한옥스테이,한옥체험업,2,경상북도 영주시 순흥면 청구길 15-37
회안당,한옥체험업,3,경상북도 영주시 봉현면 소백로1623번길 20-20
금계한옥 2호,한옥체험업,3,경상북도 영주시 풍기읍 무릉길 21-34
디귿하녹,한옥체험업,1,경상북도 영주시 중앙로45번길 17
귀애고택,한옥체험업,9,경상북도 영천시 화남면 귀호1길 37-17
영천한의마을 한옥체험관,한옥체험업,8,"경상북도 영천시 천문로 485, 동의참누리원영천한의마을 (화룡동)"
궁붙,한옥체험업,2,경상북도 영천시 고경면 도암길 12-7
명경 한옥스테이,한옥체험업,2,경상북도 영천시 임고면 운주로 329-10
스테이공존,한옥체험업,1,경상북도 영천시 금호읍 가라골1길 94-6
푸실,한옥체험업,2,경상북도 상주시 사벌면 용마로 560
오작당,한옥체험업,6,경상북도 상주시 낙동면 선상서로 1975
심토재,한옥체험업,3,경상북도 상주시 상서문3길 50 (남성동)
우산 한옥체험장,한옥체험업,5,경상북도 상주시 외서면 채릉산로 799-62
슬로우시티 한옥체험마을,한옥체험업,8,경상북도 상주시 이안면 여물리 532-6
어풍대 황토 한옥,한옥체험업,4,경상북도 상주시 사벌면 어풍로 1051
㈜리플레이스,한옥체험업,2,경상북도 문경시 산양면 현리3길 9
지취헌,한옥체험업,3,경상북도 문경시 산양면 잔두리1길 13-4
아름다운 삶의 공간,한옥체험업,5,경산시 남산면 사월1길 5-5
난포고택,한옥체험업,5,경산시 용성면 운용로 792
바람햇살농장,한옥체험업,4,경산시 압량읍 강서길 54
송림한옥리조트,한옥체험업,15,경산시 와촌면 갓바위로 67-13
초해고택,한옥체험업,3,경상북도 의성군 점곡면 만취당길 17-12
의성소우당,한옥체험업,9,경상북도 의성군 금성면 산운마을길 55
의성서당,한옥체험업,5,경상북도 의성군 점곡면 점곡길 33
민산정,한옥체험업,10,경상북도 의성군 점곡면 점곡길 29-3
주왕산 성천댁,한옥체험업,4,경상북도 청송군 청송읍 서당길 12
송정고택,한옥체험업,6,경상북도 청송군 파천면 송소고택길 15-1
서벽고택,한옥체험업,4,경상북도 청송군 파천면 중들2길 22-2
송소고택,한옥체험업,12,경상북도 청송군 파천면 송소고택길 15-2
사남고택,한옥체험업,6,경상북도 청송군 파천면 중들2길 26
찰방공종택,한옥체험업,5,경상북도 청송군 파천면 송소고택길 23-8
평산신씨판사공파 종택,한옥체험업,6,경상북도 청송군 파천면 중들2길 16
초전고택,한옥체험업,4,경상북도 청송군 파천면 송소고택길 35-3
서영당,한옥체험업,2,경상북도 청송군 파천면 송소고택길 35-3
벽절정,한옥체험업,4,경상북도 청송군 청송읍 길안청송로 1539-108
한 바이 소노 한옥호텔&빌리지,한옥체험업,26,경상북도 청송군 주왕산면 청송백자로 12
후송당,한옥체험업,7,경상북도 청송군 현동면 청송로 2587-21
자암고택,한옥체험업,4,경상북도 청송군 진보면 신한2길 55
별동산달빛아래,한옥체험업,3,경상북도 청송군 파천면 송소고택길 45-12
창실고택,한옥체험업,6,경상북도 청송군 파천면 송소고택길 39
안평재,한옥체험업,2,경상북도 청송군 파천면 송소고택길 29
이원박고택,한옥체험업,5,경상북도 영양군 석보면 두들마을길 80
병암고택,한옥체험업,6,경상북도 영양군 석보면 두들마을길 100
백천한옥,한옥체험업,3,경상북도 영양군 석보면 원리1길 31
원촌고택,한옥체험업,5,경상북도 영양군 일월면 주실1길 14
영양 석간고택,한옥체험업,3,경상북도 영양군 석보면 두들마을길 83
장계향문화체험교육원,한옥체험업,15,경상북도 영양군 석보면 두들마을1길 42
영양산촌생활체험마을,한옥체험업,14,"경상북도 영양군 입암면 주역1길 10-24, 선바위 자연생태마을"
스테이영양,한옥체험업,3,"경상북도 영양군 일월면 주실길 25-15, 옥천종택"
스테이영양둘째,한옥체험업,1,경상북도 영양군 일월면 주실길 25-18
수근한 밤,한옥체험업,1,경상북도 영양군 영양읍 지평1길 24-6
문필연적,한옥체험업,1,경상북도 영양군 일월면 주실1길 14
삼벽당,한옥체험업,5,경상북도 영덕군 창수면 인량1길 21-2 (영덕삼벽당)
원모재,한옥체험업,6,경상북도 영덕군 창수면 인량4길 15-11
우계종택,한옥체험업,2,경상북도 영덕군 창수면 인량6길 32
내앞댁,한옥체험업,3,경상북도 영덕군 영해면 호지마을1길 17
육구당,한옥체험업,3,경상북도 영덕군 달산면 대지1길 39
만괴정,한옥체험업,2,경상북도 영덕군 창수면 인량4길 41-2
자운정,한옥체험업,2,경상북도 영덕군 창수면 인량6길 28-8
은혜당,한옥체험업,4,경상북도 영덕군 축산면 상원길 109-24
대남댁,한옥체험업,3,경상북도 영덕군 영해면 호지마을1길 32
경수당,한옥체험업,5,경상북도 영덕군 영해면 원구길 28-13
김상련 가옥,한옥체험업,3,경상북도 영덕군 지품면 신안길 64-7
죽림원,한옥체험업,3,경상북도 영덕군 달산면 상마산길 25-43
마골댁,한옥체험업,3,경상북도 영덕군 창수면 인량1길 24
매화 옥금댁,한옥체험업,1,경상북도 영덕군 달산면 매화길 38
영감댁,한옥체험업,2,경상북도 영덕군 영해면 호지마을1길 9 (영덕괴시리영감댁)
오봉종택,한옥체험업,10,경상북도 영덕군 창수면 인량5길 45-6 (영덕오봉종택)
한호당,한옥체험업,4,경상북도 영덕군 창수면 오촌1길 43-12
소호종택,한옥체험업,2,경상북도 영덕군 창수면 인량5길 45-36
각리언곡재,한옥체험업,3,"경상북도 영덕군 병곡면 각리2길 170-5, 언곡재"
화수루,한옥체험업,8,"경상북도 영덕군 창수면 장육사길 363, 화수루"
영덕한옥마을펜션,한옥체험업,3,경상북도 영덕군 영덕읍 해맞이길 233
스테이 풍경,한옥체험업,3,경상북도 영덕군 영덕읍 해맞이길 233-3
영덕한옥체험 농촌민박스테이 한존재,한옥체험업,2,경상북도 영덕군 남정면 상화길 42
송암정사,한옥체험업,4,경상북도 청도군 이서면 대전칠엽길 84
새마을 시대촌,한옥체험업,36,경상북도 청도군 청도읍 새마을1길 72 (초가동)
치유농장 온생명살림,한옥체험업,6,경상북도 청도군 화양읍 양정길 156
온새미로고택,한옥체험업,2,경상북도 청도군 청도읍 단산길 12-45
소운별서,한옥체험업,1,경상북도 청도군 금천면 명포길 340-44
석정댁,한옥체험업,2,경상북도 고령군 쌍림면 개실2길 6
축구 꿈나무집,한옥체험업,2,경상북도 고령군 쌍림면 개실1길 35
하동댁,한옥체험업,2,경상북도 고령군 쌍림면 개실2길 45
웅기댁,한옥체험업,2,경상북도 고령군 쌍림면 개실1길 32
신안댁,한옥체험업,1,경상북도 고령군 쌍림면 개실2길 45-4
덕동댁,한옥체험업,2,경상북도 고령군 쌍림면 개실2길 39
모졸제,한옥체험업,2,"경상북도 고령군 쌍림면 개실1길 16, 재실"
추우재,한옥체험업,2,경상북도 고령군 쌍림면 개실2길 20-3
연풍고가,한옥체험업,4,경상북도 고령군 쌍림면 개실1길 44
못골댁,한옥체험업,1,경상북도 고령군 쌍림면 개실1길 33-5
랑 스튜디오,한옥체험업,1,경상북도 고령군 쌍림면 개실1길 37
대유당,한옥체험업,2,경상북도 고령군 쌍림면 개실2길 26-5
거경제,한옥체험업,2,경상북도 고령군 쌍림면 개실2길 32
생비원,한옥체험업,8,경상북도 고령군 덕곡면 노리2길 28
웅이네,한옥체험업,1,경상북도 고령군 쌍림면 개실2길 26-4
김선생댁,한옥체험업,1,경상북도 고령군 쌍림면 개실2길 36
아소재,한옥체험업,1,경북 성주군 수륜면 성주가야산로 842-1 아소재
사우당종택,한옥체험업,1,경북 성주군 수륜면 수륜길 54-4
역사충절공원,한옥체험업,2,경북 성주군 수륜면 신파1길 28-6
한개마을 왜관댁,한옥체험업,1,경상북도 성주군 월항면 한개1길 7-13
한개마을 취아대댁,한옥체험업,1,경상북도 성주군 월항면 한개2길 17-13
한개마을 우산댁,한옥체험업,1,경상북도 성주군 월항면 한개2길 8-5
스테이 희재,한옥체험업,1,경북 성주군 월항면 대산2길 106
㈜청담 1942,한옥체험업,,경북 성주군 대가면 칠봉2길 36-16
진주댁,한옥체험업,3,왜관읍 매원3길 30-5
서당,한옥체험업,2,왜관읍 매원3길 34
관수재,한옥체험업,2,왜관읍 매원3길 45
한옥스테이 봄날,한옥체험업,4, 기산면 각산3길 61
매원 한옥체험관,한옥체험업,3,왜관읍 매원3길 93-20
춘우재고택,한옥체험업,5,경상북도 예천군 용문면 맛질길 101
사괴당고택,한옥체험업,7,경상북도 예천군 용문면 반서울로 31
아침연꽃,한옥체험업,4,경상북도 예천군 호명면 선몽대길 48
김대기가옥,한옥체험업,5,경상북도 예천군 용문면 금당실길 80-8
초간정,한옥체험업,4,경상북도 예천군 용문면 용문경천로 874
도정서원,한옥체험업,4,경상북도 예천군 호명면 강변로 417
유천초옥,한옥체험업,4,경상북도 예천군 용문면 금당실길 80-12
남악종택,한옥체험업,8,경상북도 예천군 용문면 구계길 43-8 (예천의성김씨남악종택)
삼연재,한옥체험업,3,경상북도 예천군 보문면 웃노트기길 68
선몽대,한옥체험업,3,"경상북도 예천군 호명면 선몽대길 74, 선몽대"
청주정씨 재실,한옥체험업,2,"경상북도 예천군 호명면 새랄길 99, 예천청주정씨재실"
송간재,한옥체험업,2,경상북도 예천군 용문면 금당실길 170-8
영로재 한옥스테이,한옥체험업,6,경상북도 예천군 풍양면 우망길 263
소소당,한옥체험업,3,경상북도 예천군 용문면 금당실길 52-20
한옥스테이 포리,한옥체험업,3,경상북도 예천군 감천면 포리1길 20-3
송이네 한옥,한옥체험업,1,경상북도 예천군 감천면 충효로 1051-40
혜원당,한옥체험업,4,경상북도 예천군 예천읍 용산길 56-3
덕용재 4.9,한옥체험업,4,경상북도 예천군 용문면 금당실길 78-1
송암고택,한옥체험업,8,"경상북도 예천군 풍양면 삼강리길 41, 송암고택"
권진사댁,한옥체험업,5,경상북도 봉화군 춘양면 낙천당길 39
남호구택,한옥체험업,8,경상북도 봉화군 봉화읍 바래미길 21
토향고택,한옥체험업,7,경상북도 봉화군 봉화읍 바래미1길 43
추원재,한옥체험업,6,경상북도 봉화군 봉화읍 충재길 87-21
만산고택,한옥체험업,8,경상북도 봉화군 춘양면 서동길 21-19
계서종택,한옥체험업,9,경상북도 봉화군 물야면 계서당길 34-1
성암재,한옥체험업,4,경상북도 봉화군 춘양면 서동길 19-18
만회고택,한옥체험업,6,경상북도 봉화군 봉화읍 바래미1길 51
소강고택,한옥체험업,5,경상북도 봉화군 봉화읍 바래미길 22
문행당,한옥체험업,3,경상북도 봉화군 봉화읍 충재길 87-65
기헌고택,한옥체험업,4,경상북도 봉화군 법전면 경체정길 18
망와고택,한옥체험업,3,경상북도 봉화군 물야면 오록2길 48
봉화금씨 군위공 종택,한옥체험업,3,경상북도 봉화군 명호면 새안로 75-36
라메르펜션리조트,관광펜션업,14,경상북도 포항시 남구 호미곶면 일출로568번길 19-16
씨 캐슬,관광펜션업,9,경상북도 포항시 북구 청하면 해안로2000번길 3
다모디,관광펜션업,5,경상북도 포항시 남구 호미곶면 관암일출길 29
송라 아쿠아,관광펜션업,8,경상북도 포항시 북구 송라면 보경로196번길 41-84
보드레펜션,관광펜션업,4,경상북도 포항시 남구 장기면 동해안로 2788
190워터프런트,관광펜션업,27,경상북도 포항시 남구 장기면 동해안로 3952-42
더 헤이븐,관광펜션업,11,경상북도 포항시 남구 장기면 동해안로 3952-44
슬로우오션 풀빌라 펜션,관광펜션업,8,경상북도 포항시 북구 송라면 동해대로3218번길 39
케렌시아,관광펜션업,2,경상북도 포항시 남구 호미곶면 호미로 1504-7
프레젠트 포항 펜션,관광펜션업,2,"경상북도 포항시 북구 송라면 해안로 2836, B동"
프레젠트 100 펜션,관광펜션업,2,"경상북도 포항시 북구 송라면 해안로 2836, A동"
포항 펜션 프레젠트,관광펜션업,2,"경상북도 포항시 북구 송라면 해안로 2836, C동"
포항 풀빌라 프레젠트,관광펜션업,2,"경상북도 포항시 북구 송라면 해안로 2836, D동"
비다펠리즈,관광펜션업,6,경상북도 포항시 남구 호미곶면 해맞이로46번길 66
스타스케이프,관광펜션업,6,경상북도 포항시 남구 호미곶면 구만길 222
(주)은호,관광펜션업,12,경상북도 포항시 남구 호미곶면 구만길 224
마치블루풀빌라,관광펜션업,6,경상북도 포항시 북구 송라면 봉화길 202
아이세상,관광펜션업,7,경상북도 포항시 남구 호미곶면 해맞이로208번길 61
So U Garden(소유가든),관광펜션업,7,경상북도 포항시 북구 청하면 해안로2000번길 33-9
바다향기,관광펜션업,5,경상북도 포항시 북구 송라면 해안로 2932
더원(1동),관광펜션업,3,경상북도 포항시 북구 청하면 월포로160번길 11
더원유포리아풀빌라,관광펜션업,11,경상북도 포항시 북구 청하면 화두길 160
포레스트오션,관광펜션업,2,경상북도 포항시 북구 송라면 봉화길245번길 33-23
이스케이프A,관광펜션업,4,경상북도 포항시 남구 구룡포읍 하정로138번길 42
이스케이프C,관광펜션업,2,"경상북도 포항시 남구 구룡포읍 하정로138번길 38, 이스케이프C"
이스케이프B,관광펜션업,2,경상북도 포항시 남구 구룡포읍 하정로138번길 40
포인트 오션 풀빌라 펜션 B,관광펜션업,3,"경상북도 포항시 남구 구룡포읍 하정로188번길 9, B동"
포인트 오션 풀빌라 펜션 A,관광펜션업,3,경상북도 포항시 남구 구룡포읍 하정로188번길 9
카이로스 풀빌라,관광펜션업,3,경상북도 포항시 남구 구룡포읍 하정로 176
아이스테이(I STAY),관광펜션업,2,경상북도 포항시 북구 청하면 해안로 1880
코랄트리 풀빌라,관광펜션업,11,"경상북도 포항시 남구 호미곶면 구만길 188, 101~112동"
제주 인 포항,관광펜션업,5,경상북도 포항시 남구 호미곶면 구만길 202
더 엘리트 포항 독채 키즈 풀빌라,관광펜션업,5,경상북도 포항시 남구 구룡포읍 동해안로4260번길 23
다록스테이,관광펜션업,2,경상북도 포항시 남구 구룡포읍 일출로 232-2
라고 아술(Lago Azul),관광펜션업,2,경상북도 포항시 북구 신광면 기반길131번길 14
엘리시안,관광펜션업,1,경상북도 포항시 북구 청하면 해안로 2012-49
계림궁,관광펜션업,4,경상북도 경주시 포석로 932 (탑동)
토함빌리지,관광펜션업,5,경상북도 경주시 진현로3길 16 (진현동)
서라벌 토기 관광펜션,관광펜션업,5,경상북도 경주시 보불로 66-29 (마동)
(주)에스지빌라앤호텔,관광펜션업,15,경상북도 경주시 감포읍 동해안로 1819-23
페리토,관광펜션업,7,경상북도 경주시 하동1길 43-15 (하동)
청춘한옥,관광펜션업,5,"경상북도 경주시 정자3길 16, 청춘한옥 가,나동 (마동)"
청춘한옥풀빌라,관광펜션업,3,"경상북도 경주시 정자3길 16, 라,마동 (마동)"
리포소,관광펜션업,1,경상북도 경주시 외동읍 토함산로 41-6
GRIMM(그림),관광펜션업,3,경상북도 경주시 새골길 49-29 (구정동)
블리 블리,관광펜션업,2,"경상북도 경주시 새골길 49-80, 블리블리키즈풀빌라 (구정동)"
윤스토리,관광펜션업,3,경상북도 경주시 새골길 49-27 (구정동)
마리벨317 B,관광펜션업,3,"경상북도 경주시 양남면 후동길 11-22, 가동"
마리벨317 A,관광펜션업,3,"경상북도 경주시 양남면 후동길 11-22, 나동"
마리벨317 C동,관광펜션업,3,경상북도 경주시 양남면 후동길 11-20
리스테이 연월,관광펜션업,1,경상북도 경주시 외동읍 신계상신길 67
어나더원,관광펜션업,4,경상북도 경주시 외동읍 신계길 69-9
지중서원,관광펜션업,1,"경상북도 경주시 감포읍 노동길 67, 1동"
SSD,관광펜션업,1,경상북도 경주시 감포읍 나정길 25-8
오늘,관광펜션업,1,경상북도 경주시 감포읍 나정길 25-6
호플리,관광펜션업,2,경상북도 경주시 장매길 142 (서악동)
경주 힐스,관광펜션업,2,경상북도 경주시 도초길 104-129 (율동)
어디에서 왔니,관광펜션업,1,경상북도 경주시 광산길 199-16 (시래동)
밤부,관광펜션업,3,경상북도 경주시 진티5길 13-7 (진현동)
구공스테이 경주,관광펜션업,1,경상북도 경주시 양남면 양남로 170
하유일기,관광펜션업,1,경상북도 경주시 서면 군실길 121-1
라움 더 한옥 풀빌라,관광펜션업,1,경상북도 경주시 보문마을4길 23 (보문동)
스테이숲숲,관광펜션업,1,경상북도 경주시 강동면 호명큰골길 61
원앤 온리,관광펜션업,1,경상북도 경주시 외동읍 신계상신길 102-44
디모로,관광펜션업,1,경상북도 경주시 장재안길 7-9 (배반동)
경주 한옥 별하,관광펜션업,1,"경상북도 경주시 국당1길 35, 1동 (사정동)"
펜션600,관광펜션업,16,경상북도 경주시 장골길 61 (동방동)
고대안 풀빌라펜션,관광펜션업,3,경상북도 경주시 감포읍 가래실길 135
유진씨엠,관광펜션업,1,경상북도 경주시 감포읍 가래실길 137
사색공간 풀빌라,관광펜션업,2,경상북도 경주시 천북면 나리길 26-33
경주한옥마을,관광펜션업,2,경상북도 경주시 북군1길 11-1 (북군동)
휴영지,관광펜션업,2,경상북도 경주시 북군1길 11 (북군동)
풀빌라 경주에 가면,관광펜션업,1,경상북도 경주시 진티3길 56 (진현동)
불국사한옥코코스테이,관광펜션업,3,경상북도 경주시 진티길 5-60 (진현동)
까사델 경주,관광펜션업,1,경상북도 경주시 양남면 후동길 17-45
하서리2,관광펜션업,1,경상북도 경주시 양남면 후동길 17-47
하서리8,관광펜션업,1,경상북도 경주시 양남면 후동길 17-57
휴우당,관광펜션업,1,경상북도 경주시 국당1길 27 (사정동)
별사이,관광펜션업,3,경상북도 경주시 노하길 27-11 (서악동)
구릉도원,관광펜션업,1,경상북도 경주시 원마을1길 21-10 (도지동)
독채 애견스테이,관광펜션업,2,경상북도 경주시 강동면 왕신숲골안길 31-93
화녹,관광펜션업,2,경상북도 경주시 도초길 124-23(율동)
빌라소티A,관광펜션업,4,경상북도 경주시 소티남길 19-35(효현동)
빌라소티B,관광펜션업,4,경상북도 경주시 소티남길 19-37(효현동)
담채펜션,관광펜션업,4,경상북도 경주시 서낭길 122-17 (북군동)
호호장,관광펜션업,2,경상북도 경주시 서악3길 10 (서악동)
올웨이즈펜션,관광펜션업,5,경상북도 안동시 남후면 암산길 226
톰소여의 모험,관광펜션업,5,경상북도 안동시 와룡면 동악골길 83
더담다,관광펜션업,2,경상북도 안동시 풍산읍 풍산태사로 1639
스테이유심 월영교점,관광펜션업,5,경상북도 안동시 와룡면 동악골길 157-26
유아이,관광펜션업,21,경상북도 구미시 금오산상가길 21-5 (남통동)
영주이야기,관광펜션업,3,경상북도 영주시 회헌로358번길 51 (아지동)
아지펜션,관광펜션업,3,경상북도 영주시 회헌로358번길 25 (아지동)
경천대펜션,관광펜션업,15,경상북도 상주시 사벌면 경천로 650
우복동편백펜션,관광펜션업,2,경상북도 상주시 화북면 용유리 24
솔숲민박,관광펜션업,8,경상북도 상주시 화북면 문장로 1502-7
상주 드림키즈풀빌라,관광펜션업,2,상주시 화북면 상오리 575-4
리앙스,관광펜션업,6,경상북도 문경시 문경읍 주흘로 241-14
강이 있는 풍경,관광펜션업,7,경상북도 문경시 마성면 구랑로 333
문경새재국민여가캠핑장,관광펜션업,15,경상북도 문경시 문경읍 새재1길 47
이둔펜션,관광펜션업,12,경상북도 문경시 문경읍 활공장길 115
청수펜션,관광펜션업,6,경상북도 문경시 가은읍 용추길 60-4
꿈꾸는 새재펜션,관광펜션업,27,경상북도 문경시 문경읍 새재2길 18
문경가름펜션,관광펜션업,15,경상북도 문경시 문경읍 새재2길 10
문경펜션,관광펜션업,7,경상북도 문경시 가은읍 은성로 832-46
불정자연휴양림 황토펜션,관광펜션업,4,경상북도 문경시 불정길 124-7 (불정동)
새재마당바위,관광펜션업,4,경상북도 문경시 문경읍 새재로 900
산모롱이민박,관광펜션업,4,경상북도 문경시 동로면 안생달길 153-26
레일로드민박,관광펜션업,3,경상북도 문경시 불정강변길 3 (불정동)
홈당골펜션,관광펜션업,1,경상북도 문경시 가은읍 대야로 862-11
맑은물펜션,관광펜션업,6,경상북도 문경시 가은읍 원북큰마길 3
문경민박 13월의 아침,관광펜션업,3,경상북도 문경시 마성면 진남1길 177-6
문경민박 13월의 아침2,관광펜션업,4,경상북도 문경시 마성면 진남1길 177-6
장미회관,관광펜션업,3,경상북도 문경시 동로면 금천로 2466-28
고결 문경,관광펜션업,1,경상북도 문경시 가은읍 양산개5길 5
문경 여여헌,관광펜션업,1,경상북도 문경시 문경읍 문경골프장길 63
비움,관광펜션업,1,경상북도 문경시 마성면 봉생2길 10-1
바람꽃,관광펜션업,6,경상북도 문경시 마성면 은성로 1219
담소원펜션,관광펜션업,1,경상북도 문경시 문경대로 948-8 (불정동)
호미인문경진남,관광펜션업,1,경상북도 문경시 마성면 진남1길 196
호미인문경,관광펜션업,6,경상북도 문경시 마성면 구랑1길 33
바람하우스,관광펜션업,3,경상북도 문경시 문경읍 새재로 910
문경숲속정원,관광펜션업,7,경상북도 문경시 가은읍 완장길 103-3
솔향기민박,관광펜션업,5,경상북도 문경시 가은읍 옥천길 59-6
가은에정원,관광펜션업,,경상북도 문경시 가은읍 갈전1길 154-1
용추골민박,관광펜션업,4,경상북도 문경시 가은읍 용추길 74
문경희양산 토담펜션,관광펜션업,4,경상북도 문경시 가은읍 원북길 230
고채미,관광펜션업,3,경상북도 문경시 가은읍 작천길 280
하늘과 닿은 황장재 펜션,관광펜션업,7,경상북도 청송군 진보면 경동로 5544
블루오션펜션,관광펜션업,14,경상북도 영덕군 남정면 동해대로 4142
바다빌리지 관광펜션,관광펜션업,10,경상북도 영덕군 강구면 영덕대게로 559
메르센트펜션,관광펜션업,18,경상북도 영덕군 병곡면 병곡1길 37
비프리비(VIE PRIVEE) 펜션,관광펜션업,14,경상북도 영덕군 병곡면 흰돌로 112
에떼르모 관광펜션,관광펜션업,10,경상북도 영덕군 강구면 영덕대게로 425
비사이드 관광펜션,관광펜션업,15,경상북도 영덕군 병곡면 흰돌로 40-1
HAVET,관광펜션업,14,경상북도 영덕군 병곡면 흰돌로 46
메르센트리조트,관광펜션업,10,경상북도 영덕군 병곡면 병곡1길 39
리조트코리아,관광펜션업,44,경상북도 영덕군 병곡면 병곡리 21 
블루베이펜션,관광펜션업,6,경상북도 영덕군 병곡면 흰돌로 58
리브포레스트 풀빌라,관광펜션업,11,경상북도 영덕군 영덕읍 영덕대게로 625-284
일화수펜션,관광펜션업,11,경상북도 영덕군 강구면 영덕대게로 563
딜라이트 107 풀빌라(DELIGHT 107 POOLVILLA),관광펜션업,8,경상북도 영덕군 강구면 영덕대게로 509-9
물마루,관광펜션업,3,경상북도 영덕군 남정면 동해대로 4114
하니네,관광펜션업,4,경상북도 영덕군 병곡면 흰돌로 116
영펜션,관광펜션업,15,경상북도 영덕군 남정면 동해대로 3443-17
주식회사 대한(더클래식펜션앤리조트),관광펜션업,28,경상북도 영덕군 영덕읍 영덕대게로 625-292
더 포레 관광펜션,관광펜션업,19,경상북도 청도군 각남면 구곡1길 66-32
라라랜드,관광펜션업,3,경상북도 청도군 화양읍 노상1길 55-41
청우힐링,관광펜션업,13,경상북도 청도군 금천면 운용로 158-8
빌라드 아바,관광펜션업,1,경상북도 청도군 운문면 운문로 1348-8
느티고을펜션,관광펜션업,7,경상북도 청도군 운문면 운문로 1330-8
루오스테이 수월,관광펜션업,5,경상북도 청도군 풍각면 봉수길 642
오례,관광펜션업,1,경상북도 청도군 청도읍 기수길 108
호화리안,관광펜션업,1,경상북도 청도군 매전면 호방길 7-4
산골물소리,관광펜션업,6,경상북도 청도군 운문면 운문로 1358-11
고립낙원,관광펜션업,1,경상북도 청도군 풍각면 차산길 9-21
오복지펜션,관광펜션업,1,경상북도 청도군 화양읍 오부실길 248
산나들이민박,관광펜션업,11,경상북도 청도군 운문면 운문로 1284-15
주앤경,관광펜션업,1,경상북도 청도군 풍각면 풍각신촌길 56
마음소풍,관광펜션업,3,석적읍 반계3길 41
에스에스(SS),관광펜션업,16,동명면 팔공산로2길 16
봉만채,관광펜션업,1,동명면 득명1길 86-11
위드패밀리 A동,관광펜션업,2,왜관읍 봉계로 248
위드패밀리,관광펜션업,3,왜관읍 봉계로 246
위드패밀리 C동,관광펜션업,3,왜관읍 봉계로 244
여주현:동천_감성숙소펜션,관광펜션업,2,북삼읍 금오동천로 
팔공포레스트,관광펜션업,4,동명면 득명2길 86-41
㈜포코러쉬,관광펜션업,1,북삼읍 보손4길 87-17
207마일오션풀스테이,관광펜션업,3,울진군 기성면 망양1길 72
마일링관광펜션,관광펜션업,2,울진군 기성면 망양1길 72
새파랑관광펜션,관광펜션업,2,울진군 기성면 망양1길 72
왕피천힐링팜,관광펜션업,1,울진군 금강송면 양지길 7
금강송계곡민박,관광펜션업,2,울진군 금강송면 왕피길 1712-2
바다풍경펜션,관광펜션업,10,경상북도 울릉군 북면 울릉순환로 3126
